,Counter
"network formation, unilateral link-formation, bilateral link-formation, efficiency, stability",1
jel:h70,1
"fiscal federalism, governance, political decentralization, sub-national governments, macroeconomic stability, economic growth, public policies, politics, corruption, regional disparities, inequality",1
"fiscal federalism, governance, political decentralization, sub-national governments, macroeconomic stability, economic growth, public policies, politics, corruption, regional disparities, inequality.",1
cytochrome c6,1
phaeodactylum,1
photosystem i,1
computational docking,1
electron transfer,1
plastocyanin,1
electron transfer;,1
tissue arrays,1
immunohistoquímica,2
array-cgh,1
càncer de bufeta,1
leerstoelgroep operationele research en logistiek,2
operations research and logistics,2
operationele research en logistiek,2
wass,2
original research paper,1
primary prevention,1
original research papers,1
neurobiology,2
statistics::other statistics,1
"ias, interatrial septum",1
cardiac resynchronization therapy,1
intracardiac echocardiography,1
"ice, intracardiac echocardiography",1
"ivs, interventricular septum",1
"crt, cardiac resynchronization therapy",1
"lv, left ventricle",1
endocardial left ventricular pacing,1
failed coronary sinus lead implant,1
transseptal left ventricular pacing,1
clinical decision making,1
individualised medicine,1
"46b15 (primary), 41a65 (secondary)",1
alpha-dioxygenases,1
lipoxygenases,1
moss,1
oxylipins,1
freestyle swimming,1
jumps with additional resistance,1
dry land test,1
isometric test,1
swim start,1
marketing,1
abcc2 transporter,1
bt resistance,1
cry toxins,1
innate immunity,3
immunizations,1
vaccine development,1
hiv prevention,1
animal models of infection,1
epigenetic therapy,1
kinetic constants determination,1
plasma proteins,1
hiv clinical manifestations,1
basal-like,1
cul4a,1
13q34 amplification,1
nucleopolyhedrovirus,1
infectious disease modeling,1
risoners-dilemma,1
virulence factors and mechanisms,1
myocardial hypertrophy,1
mir‐133a,1
mir?133a,1
myocardial reverse remodeling,1
dinàmica de fluids,1
volume of fluid,1
two-phase flow--mathematical models,1
àrees temàtiques de la upc::aeronàutica i espai::aerodinàmica,1
two-phase flows,1
:aeronàutica i espai::aerodinàmica [àrees temàtiques de la upc],1
numerical simulation,1
bubble generation,1
t-junction,1
computational fluid dynamics (cfd),1
weight status,1
development of cardiovascular disease,1
immunostimulant,1
infection model,1
macrophageh,1
nanoencapsulation,1
[ phys.grqc ] physics [physics]/general relativity and quantum cosmology [gr-qc],1
[phys.grqc]physics [physics]/general relativity and quantum cosmology [gr-qc],1
protein mapping,1
postharvest pathology,1
peptide design,1
antifungal proteins,1
penicillium digitatum,1
penicillium chrysogenum,1
carbon leakage; industrial relocation; emissions trading; eu ets; permit allocation; firm data,1
industrial relocation,1
h25,1
f18,1
eu ets,1
q52,1
q54,1
carbon leakage,1
permit allocation,1
firm data,1
jel:f18,1
citocines,1
cocaine use disorders,1
dual diagnosis,2
cocaïna -- efectes fisiològics,1
cognitive disorders,1
somatic-cell;milk;alignment,1
extracellular matrix signaling,1
ramdom-variables,1
sets,2
regression,1
epithelial-to-mesenchymal transition (emt),1
patient outcome,1
clear cell renal cell carcinoma (ccrcc),1
herpes zoster,1
gabapentin,1
postherpetic neuralgia,1
demyelinating disorders,1
enzyme immunoassay,1
infectious disease immunology,1
breast-feeding,1
self-similar asymptotics,1
smoluchowsky equations,1
coagulation,1
tumor suppression,1
p27 kip1,1
p27kip1,1
rhoe,1
contact inhibition,1
citalopram,1
5-ht1a,1
data analysis,1
untargeted,1
pathway analysis,1
spectral processing,1
blastulas,1
synthetic genetic networks,1
blastoderm,1
embryonic pattern formation,1
morphogens,1
coffee,1
european prospective investigation into cancer and nutrition,1
far(1),1
computational statistics,1
autoregressive process,1
hypothesis test,1
unit root,1
"fuzzy subset, social welfare function, ethical.",1
jel:y80,1
jel:d9,1
biomass; combustion; fouling; bottom ash; analytical techniques,1
jel:q2,2
jel:q3,2
jel:q5,2
factor models,1
pairwise tests,1
jel:h40,1
jel:h50,1
jel:d24,1
"public sector efficiency, technical efficiency, allocative efficiency, social welfare changes.",1
moodle,1
enseñanza de la física,1
física interactiva,1
recursos didácticos,1
"photonic properties tuning, anodization temperature",1
distributed-bragg reflectors,1
cyclic voltage anodization,1
bone mineral density,1
observational research,1
eif4a sindbis virus,1
translation inhibitors,1
alphavirus protein synthesis,1
helicase inhibitor,1
sindbis virus,1
eif4a,1
“candidatus tremblaya phenacola”,1
candidatus tremblayaprinceps,1
candidatus tremblaya phenacola,1
amino acidbiosynthesis,1
candidatus tremblayaphenacola,1
ecosistemas agroforestales (upv),1
produccion vegetal,1
“candidatus tremblaya princeps”,1
candidatus tremblaya princeps,1
f-theory,1
gut,1
misconceptions,1
knowledge,1
drug research,1
vascular-disrupting,1
multi-site recordings,1
oscillations,1
hippocampal heterotopia,1
arms race hypothesis,1
paml,1
colletotrichum graminicola,1
reentrant arrhythmias,1
ischaemia,1
computer simulations,1
medicina interna,1
généralités,1
insuficiència hepàtica,1
3d-reconstruction,1
fib/sem,1
"school adjustment,teacher perception",1
ajuste escolar,1
teacher perception,1
school adjustment,1
percepción del profesor,1
attitudes toward authority,1
escala,1
autoconcepto,1
risk shifting,1
"executive compensation, risk-taking incentives, leverage, risk shifting, bank governance, financial crisis",1
executive compensation,1
risk-taking incentives,1
bank governance,1
inflació,1
competència econòmica,1
" [telecomunicaciones, españa, unión europa, liberalización, inflación, universalización, telefónica. jel classification]",1
general [gamma-ray burst],1
"11f33 (primary), 11f80, (secondary)",1
distribution costs,1
l81,1
jel:l81,1
l22,1
r10,1
jel:r10,1
jel:l22,1
product differentiation,1
firm strategy,1
saccharomyces species,1
wine fermentation,2
wine composition,1
aliments microbiologia,1
vinicultura,1
secondary metabolite,1
amyloid-beta,1
streptozotocin,1
vascular dementia,1
galaxies: clusters: individual: macsj1149.5+2223,1
bufeta -- càncer,1
control de qualitat,1
aparell urinari,1
urinary bladder neoplasms,1
patient outcomes,1
cd8+ t lymphocytes,1
diacylglycerol kinase,1
adoptive cell transfer,1
anergy,1
inhibition in recall,1
undergraduate,1
transcription activators,1
protein structure determination,1
[ info.info-oh ] computer science [cs]/other [cs.oh],1
lignes de produit,1
test,1
configuration,1
[info.info-oh]computer science [cs]/other [cs.oh],1
modèles de caractéristiques,1
"housework, household, intergenerational transfers, multinational time use study, british household panel survey",1
british household panel survey,1
household,1
intergenerational transfers,1
housework,1
connetomics,1
phantoms,2
"phantoms, imaging",1
citosquelet,1
minimum spanning tree,1
itinerary reconstruction,1
multi-criteria decision,1
information extraction,1
computer science::computation and language (computational linguistics and natural language and speech processing),1
coronary angioplasty,1
st-segment elevation myocardial infarction,1
reperfusion therapy,1
bardeen model,1
electromagnetic energy,1
regular black holes,1
nonlinear electrodynamics,1
larynx cancer,1
càncer de laringe,1
cèl·lules mare embrionàries,1
corneal stability,1
hyperopic lasik,1
light propagation study,1
advanced laser ablation profiles,1
malalties del ronyó,1
hiv-infection,1
glomerular filtration rate estimates,1
nefrologia,1
kidneys -- diseases,1
"apicultura, econometria, agroclimatologia, estado de aguascalientes, beekeeping, econometrics, agroclimatolofy, aguascalientes state, agribusiness, agricultural and food policy, agricultural finance, crop production/industries, environmental economics and policy, q57,",1
parent-offspring regressions,1
urbanization.,1
"algebraic geometric codes,asymptotically good ramp secret sharing schemes,generalized hamming weights,relative generalized hamming weights,secret sharing",1
àcids grassos en la nutrició humana,1
large animals,1
àcids grassos -- anàlisi,1
carn de porc -- qualitat,1
infinite mixture,1
kurtosis,1
financial time series,1
skew-slash,1
mcmc,1
"35q55, 37k45",1
cryogels,1
nanocomposites,2
mineralization,1
fuel cells,1
electrodeposition,1
"60g51, 30d30",1
general [galaxies],3
formacao de galaxias,1
galaxias seyfert,1
galaxies: general,2
alpha-smooth muscle actin,1
contractility,1
fibrosi pulmonar,1
lung fibrosis,1
viability,1
non-enzymatic glycation,1
pulmonary fibrosis,1
three-dimensional matrices,1
advanced glycation end products (ages),1
semen,1
epididymis,1
exocrine glands,1
prostate gland,1
peroxidases,1
seminal vesicles,1
bcl-2 family members,1
prohibitins,1
tropomyosin,1
focal adhesions,1
cell-cell junctions,1
cdk2,1
ha1-4737,1
depletion,1
suspensión de esteroides,1
ronyons -- trasplantació,1
trasplante renal,1
inducción,1
thymoglobulin,1
rabbit antithymocyte globulin,1
ahorro de esteroides,1
steroid sparing,1
esteroides,1
induction,1
steroid avoidance,1
alemtuzumab,1
atg,1
timoglobulina,1
depleción,1
glomulina antitimocítica de conejo,1
food chain,1
biotoxins,1
depuration,1
genome integrity,1
diarrhetic shellfish poisoning,2
ikaros,1
205,1
ikzf2,1
ism: individual objects: monoceros r2,1
individual objects: monoceros r2 [ism],1
inner shelf,1
beach cusp formation,1
connected sand ridges,1
nearshore sandbars,1
southern north-sea,1
sediment transport ; sand bars,1
platges -- aspectes ambientals,1
coastal morphodynamic patterns,1
transverse bars,1
part 1,1
beach cusps,1
morphological response,1
sediment transport coastal morphodynamic patterns nearshore sand bars beach cusps sand ridges self-organization,1
sand ridges,1
barrier-island evolution,1
middle atlantic shelf,1
quality of sleep,1
motor skill,1
attention deficit hyperactivity disorder,1
"30e10, 42c05, 41a20",1
terapia,1
acceptance and commitment,1
cognitivo conductual,1
demencia,1
caregivers,1
cognitive behavioral,1
aceptación y compromiso,1
bis(mu-benzo[h]quinolin-10-yl)-bis(pentafluorophenyl)-(t-butyl isocyanide)-acetone-di-platinum-silver perchlorate acetone solvate,1
acyclovir controlled release,1
kappa-carrageenan,1
genital herpes,1
vaginal mucoadhesive formulations,1
membrane microdomains,1
epistemic modals,1
grammaticalization,1
evidentials,1
complementizers,1
illocutionary operators,1
d73 - bureaucracy ; administrative processes in public organizations ; corruption,1
l74 - construction,1
density-dependence,1
cereal,1
outbreak management,1
semi-natural habitats,1
malalts de càncer,1
cancer patients,1
pronòstic mèdic,1
psoriatic arthritis,1
cardiovascular morbidity,1
sèrum,1
myeloproliferative disorders,1
mielomatosi,1
myeloma,1
autologous transplantation,1
complete remission,1
oak ash,1
mussel shell,1
arsenic retention/release,1
pine bark,1
hemp waste,1
theiler's murine encephalomyelitis virus,1
anomalies in field and string theories,1
web-based services,1
web of things,1
mobile communication systems,1
pervasive computing,1
authentication,1
p p --> jet jet jet jet,1
p p --> w+ z0 jet jet,1
scattering amplitude: unitarity,1
resonance: vector,1
vector boson: scattering,1
p p --> lepton+ lepton- lepton+ neutrino jet jet,1
effective lagrangian: chiral,1
gamma-ray burst: general,1
stars: variables: general,1
telescopes,1
qd415-436,1
estrogen receptors,1
epigenetic regulation,1
polynomials,2
"primary 15a03, 11t06 05e99 secondary 11t71",1
polinomis,2
phosphocreatine,1
6-ohda,1
"60g70, 60f05, 62g32",1
gaussian law,2
lambert w function,1
extreme value theory,1
amplification of perturbations,1
network biology,1
info_ti] informatique/traitement des images [[info],1
info_ti] computer science/image processing [[info],1
bayes factors,1
sagra,1
"emissions permits, collusion, market power, duopoly, stackelberg model.",1
wound healing process,1
translayer electrical resistance,1
electrical impedance spectroscopy,1
corneal epithelium,1
barrier function,1
"attitudes, taxation, tax evasion, multilevel models",1
jel:h26,2
pb,1
computer science - multiagent systems,1
error function,1
gaussian q–function,1
mills ratio,1
voluntary activities,1
experienced utility,1
time use survey,1
"experienced utility, time use survey, voluntary activities",1
plant-arthropod interaction,1
agricultural pests,1
ecosistemes,1
functional approach,1
blat,1
plagues agrícoles,1
insect functional traits.,1
ecosystem services,1
conreu,1
human gut microbiota,1
dysbiosis,1
resistance reservoir,1
geospatial clustering,1
sistemes d'informació geogràfica,1
geographic information systems,1
metric spaces,1
osa distance,1
nasgro software,1
random loading,1
aluminium alloy 2024-t351,1
strip yield model,1
mixed volumes,1
convolution bodies,1
"primary 54a39, 54a40",1
reproductive secretions,1
blastocyst,1
user profiles,2
private matching,1
private distance computation,1
utility functions,1
wildfires,1
pines,3
blackbody radiation,1
radiació del cos negre,1
neutrins,1
telencephalon,1
tlx,1
cbl-b,1
rho gtpases,1
notch1,1
attractiveness,1
empathy,1
liderazgo,1
empatía,1
confianza,1
atractivo,1
equipos virtuales,1
virtual teams,1
leadership,1
justicia,1
justice,1
non-homologous end-joining,1
dna double-strand breaks,1
"14f18, 14b05, 14e15, 14m25",1
macromolècules,1
biocatàlisi,1
cinètica enzimàtica,1
biocatalysis,1
proteínas,1
guanosine triphosphatase,1
rac1,1
membrana celular,1
"81q93, 65d07, 81q70",1
genetic selection,1
livestock production,1
canalization,1
phenotypic plasticity,1
reading comprehension,1
prosody,1
text reading,1
turisme,2
anàlisi multivariable,1
"c22, c45, c63, l83, r11 [tourism demand, forecasting, multivariate, multiple-output, artificial neural networks jel classification]",1
kinematics and dynamics [galaxy],1
bipolarity; neutral concepts; paired structures; knowledge representation.,1
54,1
methoxylated fatty acids,1
topoisomerase ib,1
"2-methoxy-5,9-eicosadienoic acid",1
aqua-(nitrato)-bis(mu-6-(1-(oxy)-3-(2-hydroxyphenyl)-3-(oxo)prop-1-en-1-yl)pyridine-2-carboxylato)-(mu-hydrogen 6-(1-(oxy)-3-(2-hydroxyphenyl)-3-(oxo)prop-1-en-1-yl)pyridine-2-carboxylato)-pyridine-cerium-yttrium aqua-(nitrato)-bis(mu-6-(1-(oxy)-3-(2-hydroxyphenyl)-3-(oxo)prop-1-en-1-yl)pyridine-2-carboxylato)-(mu-hydrogen 6-(1-(oxy)-3-(2-hydroxyphenyl)-3-(oxo)prop-1-en-1-yl)pyridine-2-carboxylato)-pyridine-di-yttrium pyridine solvate,1
hotair,1
cyclins,1
"94a20 (primary) 42a38, 42c10, 33d45 (secondary)",1
mathematics::mathematical physics,1
