,Counter
solid-electrolyte interphase,1
negative electrodes,1
storage,1
jel:j31,4
"permanent income, income uncertainty, heritability, twins, genetics",1
jel:i24,1
42b25,1
individual: pks 1510-089 [quasars],2
soil freeze/thaw,1
microwave radiometry,1
smos,1
655,1
registry,1
chronic disease,1
cerebrovascular disease/stroke,1
population studies,1
electrophoretic mobility shift assay,1
gene mapping,1
methionine,1
restriction fragment mapping,1
clupeaharengus,1
tobacco smoking,1
birth cohort,1
smoking in pregnancy,1
attributable fraction,1
socio‐economic status,1
socio‐economic differences,1
metabolic rate,1
swimming performance,1
vertebrate zoology,1
"physiological adaptation, respirometry",1
ecophysiology;gasterosteus aculeatus;metabolic rate;morphotype;physiological adaptation;respirometry;selection;swimming performance,1
zoologie des vertébrés,1
morphotype,1
power spectrum: primordial,1
big bang,1
cosmological model,1
cosmic background radiation: temperature,1
string tension,1
cosmic background radiation: polarization,1
scale: grand unified theory,1
isocurvature: perturbation,1
reheating,1
frequency: high,1
cosmic string,1
detector: sensitivity,1
cosmic background radiation: anisotropy,1
non-gaussianity: primordial,1
inflation: model,1
angular resolution,1
inflation: slow-roll approximation,1
complex genetic traits,1
ferrochromium,1
welgegund atmospheric research station,1
hexavalent chromium,1
atmospheric transport,1
cr(vi),1
"31c15, 28a78",1
cause of death,1
species colonization,2
wilderness,1
genetic risk,1
pregnancy complication,1
social disadvantage,1
social inequality,1
computer science::machine learning,1
bose-einstein condensation,2
spinor condensate,1
skyrmion,1
"60g10, 60g15, 60g17, 60g22, 62m09, 62m10, 91g70",1
expression bias,1
relaxed selection,1
expression noise.,1
developmental plasticity,1
gene evolution,1
institute of geography,1
"general biochemistry, genetics and molecular biology, general physics and astronomy, general chemistry",1
910 geography & travel,1
"93c05, 93b52 (93d15, 35g15, 35l05)",1
projections,1
global warming,1
ocean,1
information storage and retrieval systems,1
interactive computer systems,1
lifelogging; human factors;,1
diabetes mellitus type 2,1
focal adhesion,1
integrin activity,1
rho-rock-myosin signaling,1
traction force microscopy,1
human pluripotent stem cell,1
total internal reflection fluorescence microscopy,1
cerebrovascular disease,1
imatges per ressonància magnètica,1
música,1
neuroplasticitat,1
malalties cerebrovasculars,1
t9ss,1
gliding motility,2
type ix secretion system,1
colony type,1
rt-qpcr,1
biodetergent,1
cyclic lipopeptide,1
hemolysis,1
"receptors, dopamine d3",1
"chemistry [antigens, cd18]",1
peptide fragments,1
chemistry [contractile proteins],1
chemistry [mutant proteins],1
"metabolism [receptors, dopamine d3]",1
metabolism [peptide fragments],1
genetics [contractile proteins],1
metabolism [mutant proteins],1
mutant proteins,1
"genetics [antigens, cd18]",1
chemistry [cell adhesion molecules],1
metabolism [contractile proteins],1
"drd3 protein, human",1
"metabolism [antigens, cd18]",1
chemistry [peptide fragments],1
chemistry [cytoskeletal proteins],1
chemistry [microfilament proteins],1
metabolism [recombinant proteins],1
metabolism [microfilament proteins],1
metabolism [cytoskeletal proteins],1
metabolism [cell adhesion molecules],1
"fblim1 protein, human",1
chemistry [recombinant proteins],1
"genetics [receptors, dopamine d3]",1
genetics [cytoskeletal proteins],1
genetics [peptide fragments],1
"chemistry [receptors, dopamine d3]",1
"antigens, cd18",1
dimerization,1
genetics [cell adhesion molecules],1
genetics [microfilament proteins],1
porous-silica materials,1
macropore architectures,1
templates,1
blends,1
positron-annihilation,1
"65n21, 47b15, 35r30",1
metabolismo vegetal,1
monossacarídeos,1
microbiologia - teses de mestrado,1
fermentação,1
fungos,1
research highlight,1
mitigation,1
microbial inoculum,1
in vitro gas production,1
feed evaluation,1
rumen,1
qst,1
gasterosteus aculeatus;gene expression;q(st);transcriptome;microarray;quantitative genetics,1
language typology,1
inflectional synthesis,1
grammatical gender,1
language complexity,1
second language learning,1
sociolinguistic environment,1
prs,1
hereditary,1
preclinical study,1
common variants,1
superfluid flow,1
luttinger liquid,1
mood,1
circadian type,1
twin,1
angiotensin-ii,1
cathepsin g,1
elastin,1
close-range photogrammetry,1
diameter at breast height,1
circle fitting,1
locating-dominating set,1
uptake,1
cell migration,1
hands,1
man-computer interface,1
arms,1
limbs (anatomy),1
linear discriminant analysis,1
trans-splicing,1
segmental labeling,1
monadic σ11,1
boolean modal logic,1
expressive power,1
bbp bioconversion,1
fbr bioconversion,1
jel:i10,1
"earnings, height, weight, bmi, height premium, employment",1
i10,1
j31,2
weight,1
height premium,1
earnings,1
height; weight; bmi; height premium; earnings; employment,1
height,1
civil and structural engineering,1
affinity chromatography,1
crustaceans,1
chemical elements,1
amino acid specific chromatography,1
copepods,1
glutathione chromatography,1
superoxide dismutase,1
dismutases,1
[sdv.bv.bot]life sciences [q-bio]/vegetal biology/botanics,1
chlamydomonas,1
[ sdv.bv.bot ] life sciences [q-bio]/vegetal biology/botanics,1
genome packaging,1
archaeal,1
atpase,1
moxr atpase,1
genome injection,1
tgf-?1,1
immunology and microbiology section,1
tgf-β1,1
lysm,1
macrophage,1
furin,1
research paper: immunology,1
urine,1
"pharmacology, toxicology and pharmaceutics (miscellaneous)",1
platelets,1
lipid membranes,1
high density lipoprotein,1
"65c05 (primary), 60h35, 65c35, 65c40 (secondary)",1
applied physics,2
"computer science::computational engineering, finance, and science",1
computer science::numerical analysis,1
"non-profit maximising firms, public firms, mixed oligopoly, competition policy",1
jel:h42,1
jel:l33,1
jel:l44,1
jel:l32,1
hubbard,1
unitary evolution,1
qubit,1
singlet-triplet,1
capacitative coupling,1
charge state,1
landau-zener,1
headphone reproduction,1
spatial audio,1
optimisation,1
spatial sound reproduction,1
sdm,1
rodent host,1
ixodes ricinus,1
array cgh,1
cilia,1
copy number variant (cnv),1
molecular biology/rna splicing,1
lipid,2
rare mating,2
phenolic off-flavour,2
beer,2
gridded data,1
global spatial data,1
gross domestic product (gdp),1
development indicator,1
annual data for period of 1990-2015,1
human development index (hdi),1
comp,1
coordinated multipoint,1
channel power imbalance,1
intercell interference,1
banks set,1
slater set,1
tournament,1
response diversity,1
cultivar,1
within-species response,1
yield response,1
alfvén mach number,1
gumics-4,1
reconnection,1
global mhd,1
solar wind-magnetosphere coupling,1
polar cap potential saturation,1
"46e30, 46b08, 46b04, 46b42, 46b45, 34-xx",1
sw480 cells,1
confocal microscopy,1
cell staining,1
observations,1
dronning maud land,1
wrf,1
troposphere,1
singlet oxygen,1
plastoquinone,1
replicability,1
glial cell,1
subcellular structure,1
"65n21, 35r60, 60h15",1
sciences sociales,2
mesh: european continental ancestry group,1
sciences humaines,3
smoking cessation [mesh],1
smoking related disorders,1
questionnaires [mesh],1
mesh: smoking cessation,1
european continental ancestry group [mesh],1
tobacco control,1
"adolescent, adult, aged, cross-sectional studies, europe, european continental ancestry group, female, humans, male, middle aged, odds ratio, questionnaires, smoking, smoking cessation, socioeconomic factors, stress, psychological, workplace, young adult",1
"chromosomes, human, pair 3",1
multifactorial inheritance,1
[sdv] life sciences,2
metabolic networks and pathways,1
digital hydraulics,1
tracking control,1
rvk:zq 5460,1
position control,1
force control,1
ddc:620,1
genetic convergence,1
chromosomal rearrangement,1
"60e15, 60h05, 46b09",1
studies of phenotypes and clinical applications,1
"11r11, 11h06, 11h55",1
apoe,1
dietary fat intake,1
alcohol drinking,1
consumer health information,1
xrcc1,1
brca1,1
brca2,1
weighted centroid localization,1
indoor localization,1
floor detection,1
trilateration,1
rss-based localization,1
robust regression,1
burrows-wheeler transform,1
suffix sorting,1
in-place algorithms,1
human induced pluripotent stem cell-derived cardiomyocyte,1
calcium transient,1
in silico modeling,1
hypomineralization,1
hypoplasia,1
hypodontia,1
developmental enamel defect,1
seveso,1
ionic current,1
electron transport chain,1
traditional medicine,1
neuronal morphology,1
neural homeostasis,1
nervous system physiology,1
herbal medicine,1
[ spi.nano ] engineering sciences [physics]/micro and nanotechnologies/microelectronics,1
solid-state dye-sensitized solar cells,1
photo-physics,1
nitrogen doping,1
tio2,1
tio 2,1
spiro-ometad,1
photo-response,1
math_pr] mathematics/probability [[math],1
math_pr] mathématiques/probabilités [[math],1
fractional brownian sheet,1
60f17; 60g60; 60h07,1
non-central limit theorem,1
central limit theorem,1
hermite sheet,1
malliavin calculus,1
focusing sequences,1
index theorem,1
inverse boundary value problem,1
aharonov–bohm effect,1
dirac equation,1
life-history,1
nonlinear sciences - exactly solvable and integrable systems,1
jel:j3,2
physics.plasm-ph,1
physics.comp-ph,1
"15a29, 94a08, 65k10",1
pediatric pulmonology,1
"chemistry/food science, general",1
gainp,1
"materials science, general",1
material science,1
special issue article,1
"engineering, general",1
"physics, general",1
8th international workshop on epitaxial semiconductors on patterned substrates and novel index surfaces,1
"31a05, 30c55",1
jel:j2,1
jel:j21,1
jel:j0,1
job polarization; routinization hypothesis,1
label-free,1
ecis,1
impedance,1
natural extracts,1
noncoding rna,1
antisense rna,1
ci regulation,1
effect of retirement on sleep disturbances,1
low molecular weight organogelator,1
scanning electron microscopy,1
geelit,1
gel rheology,1
solubility parameters,1
organogelator,1
gelator,1
fysikaalinen kemia,1
"58e20, 47a56",1
"primary 11f67, 14g35, secondary 30f35",1
disease surveillance,1
infectious disease surveillance,1
diseases of the digestive system. gastroenterology,1
rc799-869,1
particle physics - lattice,1
duration of residence,1
healthy migrant paradox,1
migrant,1
acculturation paradox,1
age at arrival,1
assimilation paradox,1
herbivory,3
indirect defence,1
associational resistance,1
parasitoids,1
host location,1
chlamydia trachomatis,1
persistent infection,1
storage system,1
capacity and security of heterogeneous distributed,1
mark–recapture,1
mark?recapture,1
gliding mammal,1
integrated population model,1
heterobasidion annosum sensu lato,1
partitivirus,1
differential expression,1
mad2,1
research paper: chromosome,1
spindle assembly checkpoint,1
aneuploidy,1
chromosome section,1
taxane resistance,1
mir-493-3p,1
private driving,1
air travel,1
lifestyles,1
travel behaviour,1
urban structure,1
homogeneous,1
bayesian inversion,1
cad,1
nurbs,1
mcmc,1
health outcomes,1
microvascular dysfunction,1
cardiac,1
limit sets,1
f.1.1; f.4.3,1
trace,1
simulation,2
concolic testing,1
distributed testing,1
symbolic execution,1
"ionosphere, auroral ionosphere, electric fields and currents, magnetospheric physics, magnetosphere-ionosphere interactions",1
raman spectroscopy,1
amlodipine besilate,1
xrpd,1
amlodipinebesilate,1
atomic pair-wise distribution functions,1
points-of-view,1
light-dark cycle,1
timeless,1
targeted sequencing,1
glioblastoma,1
basic and translational investigations,1
gene fusion,1
xenopus oocytes,1
du145 cells,1
frogs,1
amphibians,1
xenopus,1
cultured fibroblasts,1
540,1
particulate air pollution,1
cardiovascular health,1
bayesian model learning,1
multivariate normal distribution.,1
62-09,1
context-specific independence,1
62h99,1
epicardial fat,1
h-mrs,1
type 2 diabetes mellitus,1
clinical sciences,1
myocardial fat content,1
pericardial fat,1
"30l05, 46b85",1
epimutation,1
tumor spectrum,1
dna mismatch repair,1
fluorescent protein,1
chaperonin,1
protein localisation,1
brain stimulation,1
tdcs,1
ventrolateral prefrontal cortex,1
verbal working memory,1
n-back,1
mu transposition,1
mua protein,1
haloferax volcanii,1
gene discovery,1
insertion mutant library,1
domestic animals,1
"30c55, 31a05",1
fakultät für biologie,1
proton transport,1
electro-optical properties,1
polymeric self-assembled systems,1
ion transport,1
conjugated polymers,1
"65n22, 65n30, 58j10, 55u15, 55u10",1
labor share,1
micro-level restructuring,1
"globalization, international trade, foreign ownership, micro-level restructuring, labor share",1
f16,1
foreign ownership,1
wirtschaftliche anpassung,1
außenwirtschaft,1
jel:f16,1
international trade,1
lohnquote,1
bone marrow transplantation,1
blood and lymphatic system procedures,1
solar forcing,1
stratosphere–troposphere connection,1
stratosphere-troposphere connection,1
"65n21, 35r30, 65n50, 62h25",1
map2,1
jnk,1
dendrites,1
dendrite,1
intellectual disability,1
"94a12, 94a15",1
planktivorous fish,1
chaoborus flavicans,1
cladocera,1
mesocosm,1
copepoda,1
planktivorous predation,1
chaoboridae,1
rutilus rutilus,1
perca fluviatilis,1
intermediate turbulence,1
crustacean zooplankton community,1
primary research,1
polycythemia vera,1
myeloproliferative neoplasm,1
familial predisposition,1
miscellaneous,1
changes over time,1
insomnia symptom,1
psychosocial,2
minimum distance index,1
multilinear algebra,1
limiting normality,1
abscesses,1
spleen,1
cytotoxic t cells,1
wax ester metabolism,1
<it>acinetobacter baylyi </it>adp1,1
bacterial luciferase,1
long chain aldehyde,1
l1,1
retrotransposon,1
micronutrients,1
reproductive tract infections,1
urinary tract infection,1
wildfires,1
gene pool,1
drug interactions,1
kinase inhibitors,1
kernel methods,1
contig assembly,1
circular walk,1
graph algorithm,1
genome assembly,1
diffusion kinematics,1
diffusion flux,1
normalized attenuation,1
contrast enhancement,1
immune function,1
animal personality,1
boldness,1
gryllus,1
field cricket,1
co,1
atomic force microscopy,1
nanoscale contacts,1
hepatitis c,1
huuti study,1
homelessness,1
illicit drug use,1
age structure,1
pungitius,1
bird community,1
biotic homogenization,1
beta‐diversity,1
behavioural genetics,1
j45,1
j13,1
public sector employment,1
àrees temàtiques de la upc::física,1
:física [àrees temàtiques de la upc],1
applied physics and engineering,1
gag trafficking,1
vpu,1
microarray datasets,1
new tribe,1
limenitidinae,1
logistic models [mesh],1
personality inventory [mesh],1
"mesh: databases, factual",1
315–323,1
etiology and pathophysiology,1
mesh: personality inventory,1
personality [mesh],1
mesh: observational study as topic,1
personality obesity reviews (2013) 14,1
observational study as topic [mesh],1
"databases, factual [mesh]",1
mesh: logistic models,1
department of systematic and evolutionary botany,2
580 plants (botany),2
quantum fluctuations,1
electron–phonon coupling,1
heat current,1
regional differences,1
distributed lag models,1
temperature-related mortality,1
epm1,1
transcranial magnetic stimulation,1
unverricht–lundborg disease,1
host–parasite interactions,1
spatial context,1
genotype-by-genotype interactions,1
job-related exhaustion,1
shift work,1
